索菲亚	0.07660867422432921
有限公司	0.07001818751189608
股份	0.05187946315696957
公司	0.05177856375143388
钢琴	0.04610582972043266
家居	0.036472294071289886
年月日	0.03487574030643009
定制	0.03464049162823466
海伦	0.03454170230209403
东风汽车	0.03345367920198392
证券	0.03345365534267237
东风	0.02959351266019482
衣柜	0.02442315680116076
营业部	0.02315011092512716
产品	0.02030038896955881
集团	0.019836270320186655
企业	0.019669508473686495
金额	0.018705667313320407
万元	0.016780723875292666
德尔	0.0164048241981748
项目	0.015522296801828046
中国	0.0154729920186994
发行	0.01500741777986978
品牌	0.013949852967506345
科技	0.013607733769038729
亿元	0.01246484564471098
富临	0.012422505182648449
汽车	0.012309885441806025
智慧	0.012234332951068886
发展	0.012225160946660348
买入	0.012076366925585044
日产	0.011862725434053457
申购	0.011661275875473854
消费者	0.011656355386496151
生产	0.011585603523335425
高新	0.011435433185846361
万股	0.011276826199911048
药业	0.011274510157782533
机构	0.011261622129397167
市场	0.011239470146327578
销售	0.011090045943428021
行业	0.01082711163124125
杭州	0.010716483632761535
A股	0.010459724250087492
地址	0.010236864913771144
研发	0.010229576496366513
宜华	0.010198231143835305
目前	0.010191303571393345
服务	0.01016610261487452
活动	0.009997760774145837
互动	0.009992999742616878
上海	0.009858938331889437
智能	0.009710317329538176
我们	0.009668144285851391
网上	0.009066829387899848
股东	0.009025269190503967
业务	0.00899519109175681
卖出	0.008862829095538089
一汽集团	0.008731999075815884
公告	0.00853955389195061
医药	0.008504255172595149
制药	0.008479574728089419
电商	0.00842405896751779
价格	0.008254654553549928
山东	0.008250135641719478
教育	0.008239034961516421
交易	0.008237044626006183
技术	0.00822408908129834
竺延风	0.008193450662568536
标致	0.00814182028859076
投资	0.008140460935048194
家具	0.008077650654269715
上市	0.008068069990967831
前名	0.008019121925067077
合作	0.007994312217385603
相关	0.007933057738345049
表示	0.007931887490182279
北京	0.007895162561413906
天际	0.007825840832170146
三木	0.007802685229974044
东风汽车公司	0.007796735427383486
平台	0.007785393016719043
通过	0.0077658498938164965
有限责任	0.00773152888389648
实现	0.007569952471731947
投资者	0.00749824171755308
PSA	0.007408971343811974
增长	0.007301935376679888
广州	0.007252413209451412
延华	0.0071474782375597875
天猫	0.007060313868809058
纸业	0.00695114603290765
个股	0.006880500901356742
公开	0.006877191564570111
进行	0.006875310408452374
路桥	0.0068605670781306865
收购	0.006821605155873775
精工	0.006815958140864514
信息	0.00678031193581056
上市公司	0.006770893595416035
股价	0.006756390181036806
资金	0.006691859430377976
成交	0.00666880839060021
雪铁龙	0.006666188576405739
高管	0.006624492025055413
经销商	0.0066117412487559785
设计	0.006609078404723519
股票	0.0065986191601201585
用户	0.0065163178479863216
自主	0.006504758386313287
提升	0.006499371054643024
代码	0.006434150742995071
培训	0.0063783086857734485
主要	0.00635468862434846
艺术	0.006339502723674172
全景网	0.006337751681328744
名称	0.006319511649093707
健康	0.006307933903069588
SZ	0.006275834550052496
集团股份	0.006240225355807571
建设	0.006196477413814892
一汽	0.006065716116511317
同比	0.00603345762780623
总经理	0.006031621586840877
涨幅	0.0059765407020922765
橱柜	0.00597496752346302
新股	0.005973966402604701
简称	0.0059158031632719175
新闻	0.005896011630725618
一个	0.0058959193376787065
时间	0.005829953394497784
专用	0.005764146053914781
基金	0.0057241619925586205
深圳	0.005708227146924872
达到	0.005685165843018985
查看	0.005659953312677905
控股	0.005562986056701688
今年	0.0055568325232874475
显示	0.005535706329232384
本次	0.005529666384583455
日期	0.0055264957094744525
计划	0.005511924230674289
该股	0.005491355231295934
零七	0.005461247351656556
太阳	0.0054490665148127625
客户	0.005430571891828628
发布	0.005383538408572606
披露	0.005303310394015545
采购	0.005286739676982399
未来	0.0052326434228194265
IPO	0.005229862125043746
偏离	0.005193043177980343
登陆	0.005170706827829562
董事长	0.005143986432555413
领域	0.005051139096976202
提供	0.005020495463976027
数量	0.005017252136659327
国内	0.005015163088016799
工作	0.004994797835999839
郑州	0.004975429921346754
情况	0.004966977324423267
浏览	0.004935286923299552
网易	0.0049214245421627095
需求	0.004901156364686626
医疗	0.004891203939778785
地产	0.004884072474862926
业绩	0.004874907093467394
营业	0.004865648023524848
战略	0.004865105214249008
最大	0.004798293102133254
&#	0.004794040281290101
调研	0.004751000533660465
文化	0.0047494404142137195
数据	0.004741195959672772
系统	0.0047376888845654455
浙江	0.004716753719430705
成为	0.00471053799268607
OO	0.004706875912539372
方面	0.004693549585107107
累计	0.004684148819906089
股权	0.004682662471941569
净利润	0.004627830244668251
王飙	0.004619711543788643
中标	0.004618022820051549
体验	0.004606591290677132
记者	0.004574150825047976
电子	0.004540370332618627
预计	0.004531623515934875
财富网	0.004518913331503733
晚间	0.004498607984653524
单元	0.004495025817119692
持股	0.004494742523105168
供应商	0.004486610583040203
问题	0.004479297449744809
收入	0.004470465753362984
中心	0.004463319900064309
中签	0.004427925046395241
关注	0.004416741266952577
此次	0.004399015873224598
收纳	0.0043929078225333935
已经	0.0043894114678068126
涨停	0.004377974052369926
增持	0.0043582184375364555
重组	0.0043305081150874945
华泰	0.004316244092896494
国际	0.00430517934651569
分别	0.004300176522662812
广东	0.004275165811230897
好莱客	0.004271054068785726
徐平	0.004271054068785726
同时	0.0042666175560284935
其中	0.004265743435900534
市盈率	0.004244503809353126
整体	0.004238326682399892
经营	0.004231255605339477
进入	0.004224431563078919
四川	0.0042153697214308205
子公司	0.004201556419066729
全屋	0.0041838897000349975
材料	0.00417552802525665
系列	0.004158249348210161
网络	0.004119972420780958
全国	0.0041172806011671
东方	0.004108455496737343
互联网	0.004102233489769817
方式	0.004096000076821993
渠道	0.004057373498559773
比例	0.004019150850330217
现场	0.004004132610488217
号码	0.003998772050836736
大家	0.003978126057336678
每股	0.003967179630754929
完成	0.003951259727355124
板块	0.003948298819364647
宁波	0.003939205084626691
可以	0.003935694447274848
求证	0.003910330170216694
资源	0.00390932904279923
线下	0.003902469192517353
医药集团	0.0038941473063097876
获得	0.003871092961327723
副总经理	0.003855067304613859
超过	0.0038388281713264112
事项	0.0038357851006427177
乘用车	0.003812856469279267
疫苗	0.0038062055197451003
空间	0.003771222219964711
重大	0.003743070977326616
对于	0.003711780423050921
药品	0.0036989591102972613
整合	0.003688932829820637
停牌	0.0036881531154303255
地板	0.003684814288499912
合资	0.003677182810172655
持有	0.0036744721553991925
装修	0.003662282057829707
作为	0.00364448647742687
去年	0.003629818366083615
保健品	0.003628531568692983
专业	0.0036124390208702754
制造	0.0035860349676682807
席位	0.003582022140498717
包括	0.0035722672021602313
您好	0.0035645914371546894
期间	0.0035645789185761055
根据	0.003563121049469202
转型	0.003559481564138182
股本	0.0035568023753981713
产能	0.0035458767584036687
公布	0.0035431503777158192
编号	0.0035415638195841113
没有	0.0035406007653071042
以及	0.0035246016716093094
电器	0.0035171839298654053
募集	0.003493098360512862
减持	0.003481345080931521
模式	0.003473594440732108
年度	0.003466998196823597
收益	0.0034443665543239617
世界	0.003439200126877917
市值	0.0034149047959708937
司米	0.0033994103812784353
建博	0.0033994103812784353
同花顺	0.003394334982883954
了解	0.0033816160187963716
营销	0.0033643655504246384
拥有	0.0033636555762048674
科技股份	0.003360605040955436
需要	0.0033576976508618173
问诊	0.0033459061879294507
传媒	0.0033415552323097
关于	0.0033401832478356856
管理	0.0033399307030328395
开始	0.003336139654228593
位数	0.0033355703421385757
深交所	0.0033340105051038265
石墨	0.003320387071221783
高送	0.0033122460125277063
工厂	0.0033095291723745915
正式	0.0033002547831793923
主营业务	0.0032646088115840816
不断	0.003258300296869459
是否	0.0032502301465337723
认为	0.003244010509413206
销量	0.003243701567086736
工程	0.003243444026740405
换手率	0.003239021826594654
财经	0.00323825621430238
推出	0.0032319732932814685
环保	0.0032312365681659034
尚品	0.003225081643776977
橡塑	0.003225081643776977
万辆	0.0032113198778683503
其他	0.0032054403998990903
艾滋病	0.0032025266980086333
进一步	0.003201762884072489
行情	0.0031961050847404333
江苏	0.0031855564621857497
结果	0.003173225834970835
绵阳	0.0031669112258432257
内部	0.003165357692783845
一直	0.003156119222287317
个性化	0.0031455982616332245
nbsp	0.003137917275026248
成立	0.003130569461837961
参与	0.00312959787886819
调整	0.0031293917576149088
可能	0.0031153405737664778
定价	0.0030926668483341113
国家	0.0030918047973705082
上述	0.0030765437785903963
家装	0.0030719516353068126
信息化	0.0030522289520184902
影响	0.0030516178931269686
天方药业	0.003050752906275519
音乐	0.003045301229019409
神龙	0.0030380444874133802
能力	0.0030226961223043043
人事	0.0030112368311464655
截至	0.0030037037361522255
以上	0.002982644443733959
城市	0.002980803540078453
人士	0.0029806066400548297
基本	0.0029755188023761953
运营	0.0029695652886608287
元股	0.00296358853752479
基地	0.0029617691268335865
成交量	0.002954634619024732
方案	0.0029441963272383194
第一	0.002941798293187412
就是	0.0029383170501843213
人民币	0.002934821375986351
配售	0.0029127397277323697
龙虎榜	0.0029036190201787797
传统	0.002888486981087115
资产重组	0.0028755740004145765
重点	0.002872341445334373
优势	0.002840267613277094
这个	0.002835091259271392
点击	0.0028333384259029396
产业	0.0028289292947626717
原因	0.0028161666615915187
创新	0.0028043993289109895
为元	0.0027892598000233315
董事会	0.002785849356765924
正在	0.002784196186251604
有效	0.002780323032667405
有限	0.002768059168352193
增加	0.002767432479068041
实践	0.002766996795987372
谢谢	0.0027415473813859805
持续	0.0027383002685470136
生活	0.0027366925533617447
希望	0.0027326204197748484
专卖店	0.002732173984723518
风神	0.002725968490544797
布局	0.0027100700488719084
升级	0.0027027731713139434
报元	0.0027020954312726025
筹划	0.002699164790792114
报告	0.002697360189105372
襄阳	0.0026972979236740257
核电	0.0026905224388747524
申请	0.0026772429307246708
年报	0.002672607424373469
网站	0.0026718569684636025
党委书记	0.00267030872399965
关系	0.002658633328049755
由于	0.00264591817238932
传闻	0.002640379508177059
投入	0.0026335865620574985
成功	0.002629783638242534
在线	0.0026259811763248075
打造	0.002623462762850706
声明	0.0026207282748646026
今日	0.0026191279393467104
询价	0.002615225984352543
概念	0.002613042120833965
变更	0.0026108429698250848
双方	0.0026037265943255655
创业板	0.0026030149986566
核心	0.0026029823959469052
开展	0.0025998267866099655
旗下	0.002598792964517761
发行人	0.0025987598384698
责任编辑	0.0025857230175936182
内容	0.002583014122070185
软件	0.0025726879058819412
进出口	0.00256574763120392
工业	0.0025495659941327867
介绍	0.002542259798874533
确定	0.0025358066819284445
成都	0.0025280937559904342
智能建筑	0.002527766693771144
吕先红	0.002527766693771144
福汽	0.002527766693771144
审核	0.0025189534083282783
快速	0.0025184625853943068
遗失	0.002513577900680996
推进	0.002509904194843677
黄冈	0.0025078787959008984
上半年	0.002507058832741921
二一	0.002503760734487284
年产	0.002488174313428532
带来	0.002486555779998542
亚太	0.0024800184438958234
团队	0.0024731342439897343
协议	0.0024725838357698027
随着	0.0024695804927495776
合并	0.002457059748178663
高端	0.0024492553332715527
近期	0.002447069717582828
任何	0.0024467841512182107
质谱	0.0024432650720120743
目标	0.0024361626863256824
共有	0.002434421126335744
继续	0.0024269363198977777
资产	0.002426107457783627
转让	0.002424620239158379
发行股票	0.0024212704257768024
开发	0.002417854516383283
效果图	0.0024083438580771695
户数	0.0023986973126055764
长春	0.002394207675033175
综合	0.0023893179428458935
中签号	0.0023746256447518084
阶段	0.0023666948215132115
文章	0.0023663385611705262
质量	0.0023661617911665887
股票代码	0.0023645337359455934
实际	0.0023589063159482906
微博	0.002353437956269686
迪沙	0.002353437956269686
消息	0.002351794099939337
证监会	0.002349224991301476
如果	0.002342337942525009
节油	0.0023402326076808213
启动	0.0023401599491860124
品质	0.002338713184783598
最新	0.0023336471974885527
并购	0.0023294210829748747
高新技术	0.0023280072402322243
首次	0.002321494314889757
东风公司	0.0023111637549113394
风险	0.002300805875011666
交易日	0.0022998867392670175
配套	0.0022974437491489735
此前	0.002296766592653042
分析	0.0022955139266361405
盈利	0.0022948481272394862
能够	0.002294616592897807
精密	0.0022931717039490493
改造	0.002292853532673822
比赛	0.0022918693052432337
机器人	0.0022877193052226723
延伸	0.0022861989367597996
一家	0.0022838459622870977
线上	0.002273817204867592
转股	0.0022662735875189567
在线教育	0.0022662735875189567
安治	0.0022662735875189567
商用车	0.002265754295368642
方向	0.002260923060628937
参加	0.0022553936171350033
液相	0.002252025760599627
专利	0.0022504578877516187
资讯	0.0022385787850449134
会议	0.002237787407494459
提出	0.0022368721591347557
三个	0.002235288923039766
成本	0.0022339595058625465
色谱	0.0022320863333997317
发布公告	0.0022262100354080144
领导	0.0022229130310238276
购买	0.002220288049029398
实施	0.002218430689631723
重庆	0.0022169619466762425
主力	0.002214558119785785
宣布	0.0022128256896506064
检测	0.002198575733108376
